Game_ID,Patch_Version,Date,Match_Type,Ranking_Type,Server_Type,Season_ID,Region,Player_Type,User_ID,Name,Forfeited,Group,User_Leave_Type,Left_During_Round,AFK_Detection,Division,Division_Rating,Account_Level,Champion_Level,Round,Kills,Deaths,Assists,Damage,Damage_Received,Protection,Protection_Received,Control,Control_Received,Energy_Used,Energy_Gained,Abilities_Used,Orb_Kills,MVP,Round_Length,Round_Won,URL,Map,Role,Champion,Avatar,Title,Outfit Rarity,Outfit,Attachment Rarity,Attachment,Pose Rarity,Pose,Mount Rarity,Mount,Battlerite 1,Battlerite 2,Battlerite 3,Battlerite 4,Battlerite 5,Battlerites,League,City,Latitude,Longitude
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,972275114416734208,GGMadness,False,1,NORMAL,-1,False,3,25,192,22,1,0.0,0.0,0.0,299.885,33.0,347.87997,15.000007,30.0,43.0,150.0,216.91501,88.0,1.0,True,74.0,1.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,SUPPORT,POLOMA,BattleriteFirstYearAnniversary,The Magnificent Magician,Epic,TRUTH SEER,Epic,HAND OF THE SEER,Rare,SPIRITUAL SENDOFF,Legendary,RAZER SERPENT,GHOSTLY STRIKE,INTO THE REALM,SPIRITUAL WIND,SHIMMERING BOND,SPECTER,"GHOSTLY STRIKE, INTO THE REALM, SPIRITUAL WIND, SHIMMERING BOND, SPECTER",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,972275114416734208,GGMadness,False,1,NORMAL,-1,False,3,25,192,22,2,1.0,0.0,0.0,302.4,187.20001,402.25,148.00003,62.0,10.0,225.0,234.45001,84.0,0.0,True,83.0,1.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,SUPPORT,POLOMA,BattleriteFirstYearAnniversary,The Magnificent Magician,Epic,TRUTH SEER,Epic,HAND OF THE SEER,Rare,SPIRITUAL SENDOFF,Legendary,RAZER SERPENT,GHOSTLY STRIKE,INTO THE REALM,SPIRITUAL WIND,SHIMMERING BOND,SPECTER,"GHOSTLY STRIKE, INTO THE REALM, SPIRITUAL WIND, SHIMMERING BOND, SPECTER",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,972275114416734208,GGMadness,False,1,NORMAL,-1,False,3,25,192,22,3,0.0,0.0,0.0,303.275,180.0,374.5,108.30003,24.0,32.0,175.0,219.07501,75.0,1.0,False,80.0,1.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,SUPPORT,POLOMA,BattleriteFirstYearAnniversary,The Magnificent Magician,Epic,TRUTH SEER,Epic,HAND OF THE SEER,Rare,SPIRITUAL SENDOFF,Legendary,RAZER SERPENT,GHOSTLY STRIKE,INTO THE REALM,SPIRITUAL WIND,SHIMMERING BOND,SPECTER,"GHOSTLY STRIKE, INTO THE REALM, SPIRITUAL WIND, SHIMMERING BOND, SPECTER",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,1142687600499425280,1647318792,False,1,NORMAL,-1,False,3,25,0,12,1,1.0,0.0,0.0,390.05,458.6,70.55,248.43,59.0,134.0,125.0,160.0,55.0,0.0,False,74.0,1.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,MELEE,RAIGON,Drop_34,Contender,Legendary,WANDERING FIGHTER,Legendary,FLAME DRAGON BLADE,Rare,EXPLORER,Legendary,BARKY THE DELIGHTED DOGGO,OVERFLOWING POWER,BINDING LIGHT,AERIAL STRIKE,PERILOUS HEIGHT,DUELIST,"OVERFLOWING POWER, BINDING LIGHT, AERIAL STRIKE, PERILOUS HEIGHT, DUELIST",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,1142687600499425280,1647318792,False,1,NORMAL,-1,False,3,25,0,12,2,0.0,1.0,0.0,229.15,493.40002,127.95,163.70001,37.0,64.0,25.0,89.0,24.0,0.0,False,83.0,1.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,MELEE,RAIGON,Drop_34,Contender,Legendary,WANDERING FIGHTER,Legendary,FLAME DRAGON BLADE,Rare,EXPLORER,Legendary,BARKY THE DELIGHTED DOGGO,OVERFLOWING POWER,BINDING LIGHT,AERIAL STRIKE,PERILOUS HEIGHT,DUELIST,"OVERFLOWING POWER, BINDING LIGHT, AERIAL STRIKE, PERILOUS HEIGHT, DUELIST",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,1142687600499425280,1647318792,False,1,NORMAL,-1,False,3,25,0,12,3,1.0,0.0,0.0,407.265,432.84998,186.65004,260.75003,53.0,38.0,150.0,160.0,49.0,0.0,False,80.0,1.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,MELEE,RAIGON,Drop_34,Contender,Legendary,WANDERING FIGHTER,Legendary,FLAME DRAGON BLADE,Rare,EXPLORER,Legendary,BARKY THE DELIGHTED DOGGO,OVERFLOWING POWER,BINDING LIGHT,AERIAL STRIKE,PERILOUS HEIGHT,DUELIST,"OVERFLOWING POWER, BINDING LIGHT, AERIAL STRIKE, PERILOUS HEIGHT, DUELIST",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,1126154179681902592,Kilgray,False,2,NORMAL,-1,False,4,72,0,19,1,0.0,1.0,0.0,388.0,449.0,108.0,145.0,170.0,91.0,125.0,188.0,49.0,0.0,False,74.0,0.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,RANGED,ALYSIA,Christmas_15,The Lone Gunner,Epic,PALE CONJURER,Legendary,PERFECTION IN BLUE,Rare,A GRACEFUL VICTORY,Legendary,MOLTEN WARHOUND,BLIZZARD,CRYOGENIC LANCE,CRYSTALLINE LATTICE,FROST NOVA,ICE BREAKER,"BLIZZARD, CRYOGENIC LANCE, CRYSTALLINE LATTICE, FROST NOVA, ICE BREAKER",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,1126154179681902592,Kilgray,False,2,NORMAL,-1,False,4,72,0,19,2,1.0,1.0,0.0,312.0,280.15,57.0,66.0,54.0,25.0,75.0,163.0,38.0,1.0,False,83.0,0.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,RANGED,ALYSIA,Christmas_15,The Lone Gunner,Epic,PALE CONJURER,Legendary,PERFECTION IN BLUE,Rare,A GRACEFUL VICTORY,Legendary,MOLTEN WARHOUND,BLIZZARD,CRYOGENIC LANCE,CRYSTALLINE LATTICE,FROST NOVA,ICE BREAKER,"BLIZZARD, CRYOGENIC LANCE, CRYSTALLINE LATTICE, FROST NOVA, ICE BREAKER",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,1126154179681902592,Kilgray,False,2,NORMAL,-1,False,4,72,0,19,3,0.0,1.0,0.0,177.0,302.865,61.1,24.0,49.0,14.0,100.0,117.0,28.0,0.0,False,80.0,0.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,RANGED,ALYSIA,Christmas_15,The Lone Gunner,Epic,PALE CONJURER,Legendary,PERFECTION IN BLUE,Rare,A GRACEFUL VICTORY,Legendary,MOLTEN WARHOUND,BLIZZARD,CRYOGENIC LANCE,CRYSTALLINE LATTICE,FROST NOVA,ICE BREAKER,"BLIZZARD, CRYOGENIC LANCE, CRYSTALLINE LATTICE, FROST NOVA, ICE BREAKER",Gold,Sterling,39.0067,-77.4291
FC1402C0023C45A186EAD03BD0081C8C,67104,2019-07-11T08:47:12Z,QUICK3V3,UNRANKED,QUICK3V3,14,us_east,PLAYER,974010154146246656,ZzeRe,False,4,NORMAL,-1,False,3,82,40,9,1,0.0,1.0,0.0,177.20001,294.6,112.75,33.0,13.0,19.0,100.0,115.0,33.0,0.0,False,74.0,0.0,https://cdn.developer.battlerite.com/stunlock-studios-battlerite/global/2019/07/11/09/20/18988a9f-a3bd-11e9-ba81-0a5864600d32-telemetry.json,MERIKO SUMMIT - DAY,RANGED,VARESH,Progression_Thorn,Contender,Epic,DARK WANDERER,Legendary,ANCIENT FORGE CONDUCTORS,Rare,ANCIENT AWAKENING,Epic,STOIC GRYPHON,FERVOR,RETURN,INHIBITOR,ABSOLUTE POWER,PERPETUITY,"FERVOR, RETURN, INHIBITOR, ABSOLUTE POWER, PERPETUITY",Silver,Sterling,39.0067,-77.4291
