"","Game_ID","Patch_Version","Date","Map","Match_Type","Ranking_Type","Server_Type","Solo_Queue","Season_ID","Region","Limited_MM","Player_Type","Name","User_ID","Champion","Role","Forfeited","Group","User_Leave_Type","Left_During_Round","AFK_Detection","League","Division","Division_Rating","Total_Time_Played","Account_Level","Champion_Level","Champion_Time_Played","Round","Kills","Deaths","Assists","Damage","Damage_Received","Protection","Protection_Received","Control","Control_Received","Energy_Used","Energy_Gained","Abilities_Used","Num_Energy_Used","Orb_Kills","First_Orb","MVP","Round_Length","Round_Won","Total_Score","Highest_Score","Health_Shards","Energy_Shards","Time_Alive","Premade","Queue_Time","Ping","Avatar","Title","Outfit Rarity","Outfit","Attachment Rarity","Attachment","Pose Rarity","Pose","Mount Rarity","Mount","Battlerite 1","Battlerite 2","Battlerite 3","Battlerite 4","Battlerite 5","Battlerites","Team_Comp","Team_Roles","Enemy_Comp","Enemy_Roles","City","Latitude","Longitude","Region Group","Region_Clean"
"11","D151E0B16F1B4FF5972E01D5C91C985A",67104,"2019-07-16","MERIKO SUMMIT - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"US Southeast",0,"PLAYER","Mostaccioli_God","931660525711069184","ROOK","MELEE",FALSE,3,"NORMAL",-1,FALSE,"Gold",2,50,"10-50",13,3,"Under 10",2,1,0,0,401.1168,122,15,24,49,17,100,116,52,0,0,0,TRUE,47,1,465.1168,1,2,0,-159,1,59.091354,"40","Drop_22","Contender","Epic","WAR BOY","Rare","RARE BEEF N BASH","Common","DEFAULT POSE","Epic","DEMONIC STEED","CRUSHING LEAP","FRENZY","MADNESS","CRAG","GIANT","CRUSHING LEAP, FRENZY, MADNESS, CRAG, GIANT","ROOK, JAMILA","MELEE MELEE","JADE, ZANDER","RANGED SUPPORT","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"12","D151E0B16F1B4FF5972E01D5C91C985A",67104,"2019-07-16","MERIKO SUMMIT - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"US Southeast",0,"PLAYER","Mostaccioli_God","931660525711069184","ROOK","MELEE",FALSE,3,"NORMAL",-1,FALSE,"Gold",2,50,"10-50",13,3,"Under 10",3,2,0,0,277.39682,221.70001,27,24,34,52,33.333,100,45,0,0,0,FALSE,50,1,338.39682,0,2,2,-245,1,59.091354,"40","Drop_22","Contender","Epic","WAR BOY","Rare","RARE BEEF N BASH","Common","DEFAULT POSE","Epic","DEMONIC STEED","CRUSHING LEAP","FRENZY","MADNESS","CRAG","GIANT","CRUSHING LEAP, FRENZY, MADNESS, CRAG, GIANT","ROOK, JAMILA","MELEE MELEE","JADE, ZANDER","RANGED SUPPORT","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"13","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","Doram1ty","929689363980369920","JADE","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",7,5,"Under 10",1,1,0,0,250,0,0,0,19,0,25,91,45,2,0,0,FALSE,27,1,269,0,0,0,-91,1,46.990765,"Time out","Drop_53","Contender","Common","DEFAULT OUTFIT","Common","GUARD'S LOADOUT","Common","DEFAULT POSE","Rare","ROYAL WULLBEAR","DEADLY FOCUS","EVASIVE MEASURES","THROUGH THE SHADOWS","DESPERADO","GUNSLINGER","DEADLY FOCUS, EVASIVE MEASURES, THROUGH THE SHADOWS, DESPERADO, GUNSLINGER","JADE, RUH KAAN","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"14","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","Doram1ty","929689363980369920","JADE","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",7,5,"Under 10",2,0,1,0,370,245,0,25,29,33,100,105,67,1,1,1,FALSE,41,0,399,0,0,0,40,1,46.990765,"Time out","Drop_53","Contender","Common","DEFAULT OUTFIT","Common","GUARD'S LOADOUT","Common","DEFAULT POSE","Rare","ROYAL WULLBEAR","DEADLY FOCUS","EVASIVE MEASURES","THROUGH THE SHADOWS","DESPERADO","GUNSLINGER","DEADLY FOCUS, EVASIVE MEASURES, THROUGH THE SHADOWS, DESPERADO, GUNSLINGER","JADE, RUH KAAN","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"15","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","Doram1ty","929689363980369920","JADE","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",7,5,"Under 10",3,0,1,0,425,243.66666,0,25,56,62,150,175,103,2,1,1,FALSE,73,0,481,0,0,0,72,1,46.990765,"Time out","Drop_53","Contender","Common","DEFAULT OUTFIT","Common","GUARD'S LOADOUT","Common","DEFAULT POSE","Rare","ROYAL WULLBEAR","DEADLY FOCUS","EVASIVE MEASURES","THROUGH THE SHADOWS","DESPERADO","GUNSLINGER","DEADLY FOCUS, EVASIVE MEASURES, THROUGH THE SHADOWS, DESPERADO, GUNSLINGER","JADE, RUH KAAN","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"16","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","Doram1ty","929689363980369920","JADE","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",7,5,"Under 10",4,1,0,0,385.95,55,0,15,34,2,50,150,66,2,1,1,TRUE,41,1,419.95,1,0,0,-350,1,46.990765,"Time out","Drop_53","Contender","Common","DEFAULT OUTFIT","Common","GUARD'S LOADOUT","Common","DEFAULT POSE","Rare","ROYAL WULLBEAR","DEADLY FOCUS","EVASIVE MEASURES","THROUGH THE SHADOWS","DESPERADO","GUNSLINGER","DEADLY FOCUS, EVASIVE MEASURES, THROUGH THE SHADOWS, DESPERADO, GUNSLINGER","JADE, RUH KAAN","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"17","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","Doram1ty","929689363980369920","JADE","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",7,5,"Under 10",5,2,0,0,470.95,218,0,15,40,4,131.25,150,87,2,1,1,FALSE,50,1,510.95,0,0,0,-431,1,46.990765,"Time out","Drop_53","Contender","Common","DEFAULT OUTFIT","Common","GUARD'S LOADOUT","Common","DEFAULT POSE","Rare","ROYAL WULLBEAR","DEADLY FOCUS","EVASIVE MEASURES","THROUGH THE SHADOWS","DESPERADO","GUNSLINGER","DEADLY FOCUS, EVASIVE MEASURES, THROUGH THE SHADOWS, DESPERADO, GUNSLINGER","JADE, RUH KAAN","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"18","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","<U+272F>Âssâssin<U+272F>","928714382089797632","RUH KAAN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",12,0,"Under 10",1,1,0,0,262,127,72,72,37,18,50,103,27,6,0,0,TRUE,27,1,371,1,0,1,-91,1,46.990765,"Time out","Drop_03","Contender","Common","DEFAULT OUTFIT","Common","SACRED BONE SICKLE","Common","DEFAULT POSE","Common","DEMONIC RAM","LEECH BLADE","AGONY","NETHER CHAINS","GORGE","COLD EMBRACE","LEECH BLADE, AGONY, NETHER CHAINS, GORGE, COLD EMBRACE","RUH KAAN, JADE","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"19","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","<U+272F>Âssâssin<U+272F>","928714382089797632","RUH KAAN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",12,0,"Under 10",2,0,1,0,198,263,20,20,24,13,25,81,24,1,0,1,FALSE,41,0,242,0,0,1,27,1,46.990765,"Time out","Drop_03","Contender","Common","DEFAULT OUTFIT","Common","SACRED BONE SICKLE","Common","DEFAULT POSE","Common","DEMONIC RAM","LEECH BLADE","AGONY","NETHER CHAINS","GORGE","COLD EMBRACE","LEECH BLADE, AGONY, NETHER CHAINS, GORGE, COLD EMBRACE","RUH KAAN, JADE","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"20","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","<U+272F>Âssâssin<U+272F>","928714382089797632","RUH KAAN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",12,0,"Under 10",3,1,1,0,385,397.6667,121,145,25,25,75,118,39,4,0,1,FALSE,73,0,531,0,2,0,42,1,46.990765,"Time out","Drop_03","Contender","Common","DEFAULT OUTFIT","Common","SACRED BONE SICKLE","Common","DEFAULT POSE","Common","DEMONIC RAM","LEECH BLADE","AGONY","NETHER CHAINS","GORGE","COLD EMBRACE","LEECH BLADE, AGONY, NETHER CHAINS, GORGE, COLD EMBRACE","RUH KAAN, JADE","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"21","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","<U+272F>Âssâssin<U+272F>","928714382089797632","RUH KAAN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",12,0,"Under 10",4,1,0,0,252,261,98,113,36,39,75,119,45,3,0,1,FALSE,41,1,386,0,0,0,-350,1,46.990765,"Time out","Drop_03","Contender","Common","DEFAULT OUTFIT","Common","SACRED BONE SICKLE","Common","DEFAULT POSE","Common","DEMONIC RAM","LEECH BLADE","AGONY","NETHER CHAINS","GORGE","COLD EMBRACE","LEECH BLADE, AGONY, NETHER CHAINS, GORGE, COLD EMBRACE","RUH KAAN, JADE","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"22","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",0,"PLAYER","<U+272F>Âssâssin<U+272F>","928714382089797632","RUH KAAN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Bronze",2,75,"Under 10",12,0,"Under 10",5,0,0,0,354,401.00003,166,205,42,77,64.256,150,49,2,0,1,FALSE,50,1,562,1,2,0,-431,1,46.990765,"Time out","Drop_03","Contender","Common","DEFAULT OUTFIT","Common","SACRED BONE SICKLE","Common","DEFAULT POSE","Common","DEMONIC RAM","LEECH BLADE","AGONY","NETHER CHAINS","GORGE","COLD EMBRACE","LEECH BLADE, AGONY, NETHER CHAINS, GORGE, COLD EMBRACE","RUH KAAN, JADE","MELEE RANGED","LUCIE, SHIFU","MELEE SUPPORT","Warsaw",52.237,21.0175,"Europe","Poland"
"23","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",NA,"BOT","Genchikenremix","999609928396042240","LUCIE","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,0,"10-50",17,0,"Under 10",1,0,1,0,0,191,68,0,0,8,0,14,9,0,0,0,FALSE,27,0,68,0,0,0,12,NA,0,"Unknown","Drop_24","Contender",NA,"DEFAULT OUTFIT",NA,"DEFAULT WEAPON",NA,"DEFAULT POSE","Rare","SWIFT STEED","COMPANION POTION","SIEGE BARRIER","VAMPIRIC TOXIN","ADHESIVE COMPONENT","HYSTERIA","COMPANION POTION, SIEGE BARRIER, VAMPIRIC TOXIN, ADHESIVE COMPONENT, HYSTERIA","LUCIE, SHIFU","MELEE SUPPORT","JADE, RUH KAAN","MELEE RANGED","Warsaw",52.237,21.0175,"Europe","Poland"
"24","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",NA,"BOT","Genchikenremix","999609928396042240","LUCIE","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,0,"10-50",17,0,"Under 10",2,1,0,0,231,217,246,51,33,32,100,132.33333,44,0,0,0,TRUE,41,1,510,1,2,2,-157,NA,0,"Unknown","Drop_24","Contender",NA,"DEFAULT OUTFIT",NA,"DEFAULT WEAPON",NA,"DEFAULT POSE","Rare","SWIFT STEED","COMPANION POTION","SIEGE BARRIER","VAMPIRIC TOXIN","ADHESIVE COMPONENT","HYSTERIA","COMPANION POTION, SIEGE BARRIER, VAMPIRIC TOXIN, ADHESIVE COMPONENT, HYSTERIA","LUCIE, SHIFU","MELEE SUPPORT","JADE, RUH KAAN","MELEE RANGED","Warsaw",52.237,21.0175,"Europe","Poland"
"25","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",NA,"BOT","Genchikenremix","999609928396042240","LUCIE","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,0,"10-50",17,0,"Under 10",3,0,1,0,180,247,258.5,57,58,19,100,150.49998,38,0,1,0,FALSE,73,1,496.5,0,0,2,37,NA,0,"Unknown","Drop_24","Contender",NA,"DEFAULT OUTFIT",NA,"DEFAULT WEAPON",NA,"DEFAULT POSE","Rare","SWIFT STEED","COMPANION POTION","SIEGE BARRIER","VAMPIRIC TOXIN","ADHESIVE COMPONENT","HYSTERIA","COMPANION POTION, SIEGE BARRIER, VAMPIRIC TOXIN, ADHESIVE COMPONENT, HYSTERIA","LUCIE, SHIFU","MELEE SUPPORT","JADE, RUH KAAN","MELEE RANGED","Warsaw",52.237,21.0175,"Europe","Poland"
"26","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",NA,"BOT","Genchikenremix","999609928396042240","LUCIE","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,0,"10-50",17,0,"Under 10",4,0,1,0,57,191,95,9,28,24,25,45.333336,22,0,0,0,FALSE,41,0,180,0,0,0,22,NA,0,"Unknown","Drop_24","Contender",NA,"DEFAULT OUTFIT",NA,"DEFAULT WEAPON",NA,"DEFAULT POSE","Rare","SWIFT STEED","COMPANION POTION","SIEGE BARRIER","VAMPIRIC TOXIN","ADHESIVE COMPONENT","HYSTERIA","COMPANION POTION, SIEGE BARRIER, VAMPIRIC TOXIN, ADHESIVE COMPONENT, HYSTERIA","LUCIE, SHIFU","MELEE SUPPORT","JADE, RUH KAAN","MELEE RANGED","Warsaw",52.237,21.0175,"Europe","Poland"
"27","EC20B3A3DFAA4D28A695C0E1FBD6921E",67104,"2019-07-16","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"Poland",NA,"BOT","Genchikenremix","999609928396042240","LUCIE","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,0,"10-50",17,0,"Under 10",5,0,1,0,225,259,183,57,63,26,75,117.666664,29,0,0,0,FALSE,50,0,471,0,0,0,29,NA,0,"Unknown","Drop_24","Contender",NA,"DEFAULT OUTFIT",NA,"DEFAULT WEAPON",NA,"DEFAULT POSE","Rare","SWIFT STEED","COMPANION POTION","SIEGE BARRIER","VAMPIRIC TOXIN","ADHESIVE COMPONENT","HYSTERIA","COMPANION POTION, SIEGE BARRIER, VAMPIRIC TOXIN, ADHESIVE COMPONENT, HYSTERIA","LUCIE, SHIFU","MELEE SUPPORT","JADE, RUH KAAN","MELEE RANGED","Warsaw",52.237,21.0175,"Europe","Poland"
