"","Game_ID","Patch_Version","Date","Map","Match_Type","Ranking_Type","Server_Type","Solo_Queue","Season_ID","Region","Limited_MM","Player_Type","Name","User_ID","Champion","Role","Forfeited","Group","User_Leave_Type","Left_During_Round","AFK_Detection","League","Division","Division_Rating","Total_Time_Played","Account_Level","Champion_Level","Champion_Time_Played","Round","Kills","Deaths","Assists","Damage","Damage_Received","Protection","Protection_Received","Control","Control_Received","Energy_Used","Energy_Gained","Abilities_Used","Num_Energy_Used","Orb_Kills","First_Orb","MVP","Round_Length","Round_Won","Total_Score","Highest_Score","Health_Shards","Energy_Shards","Time_Alive","Premade","Queue_Time","Ping","Avatar","Title","Outfit Rarity","Outfit","Attachment Rarity","Attachment","Pose Rarity","Pose","Mount Rarity","Mount","Battlerite 1","Battlerite 2","Battlerite 3","Battlerite 4","Battlerite 5","Battlerites","Team_Comp","Team_Roles","Enemy_Comp","Enemy_Roles","City","Latitude","Longitude","Region Group","Region_Clean"
"1","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","[BoT]LiHamigakiko","929792057168539648","THORN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Gold",5,11,"10-50",40,2,"Under 10",1,0,1,0,533,452.25,167.61,175.67,107,99,225,258,57,5,2,1,FALSE,86,0,807.61,1,0,2,85,1,119.91669,"40","Progression_Druid","Contender","Common","DEFAULT OUTFIT","Epic","VENOMOUS GRIP","Rare","NICE TO MEET YOU","Epic","STOIC GRYPHON","LURKER","GROUNDING GRASP","REGROWTH","PARASITIC STEMS","SINISTER SAP","LURKER, GROUNDING GRASP, REGROWTH, PARASITIC STEMS, SINISTER SAP","THORN, TAYA","MELEE RANGED","SIRIUS, SHEN RAO","RANGED SUPPORT","Stockholm",59.3346,18.0632,"Europe","EU North"
"2","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","[BoT]LiHamigakiko","929792057168539648","THORN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Gold",5,11,"10-50",40,2,"Under 10",2,0,1,0,252,387.50366,82.369995,52.25,38,35,25,98,31,1,0,0,FALSE,53,0,372.369995,0,2,2,43,1,119.91669,"40","Progression_Druid","Contender","Common","DEFAULT OUTFIT","Epic","VENOMOUS GRIP","Rare","NICE TO MEET YOU","Epic","STOIC GRYPHON","LURKER","GROUNDING GRASP","REGROWTH","PARASITIC STEMS","SINISTER SAP","LURKER, GROUNDING GRASP, REGROWTH, PARASITIC STEMS, SINISTER SAP","THORN, TAYA","MELEE RANGED","SIRIUS, SHEN RAO","RANGED SUPPORT","Stockholm",59.3346,18.0632,"Europe","EU North"
"3","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","[BoT]LiHamigakiko","929792057168539648","THORN","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Gold",5,11,"10-50",40,2,"Under 10",3,0,1,0,351,389.5923,71.22392,67.375,31,46,125,143,39,1,0,0,FALSE,58,0,453.22392,0,0,1,57,1,119.91669,"40","Progression_Druid","Contender","Common","DEFAULT OUTFIT","Epic","VENOMOUS GRIP","Rare","NICE TO MEET YOU","Epic","STOIC GRYPHON","LURKER","GROUNDING GRASP","REGROWTH","PARASITIC STEMS","SINISTER SAP","LURKER, GROUNDING GRASP, REGROWTH, PARASITIC STEMS, SINISTER SAP","THORN, TAYA","MELEE RANGED","SIRIUS, SHEN RAO","RANGED SUPPORT","Stockholm",59.3346,18.0632,"Europe","EU North"
"4","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","Barti535","931165605590081536","TAYA","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Gold",5,11,"10-50",24,5,"Under 10",1,0,1,0,170,296,6,64,27,33,0,100,16,2,0,1,FALSE,86,0,203,0,4,1,37,1,119.91669,"40","Drop_39","Contender","Common","DEFAULT OUTFIT","Epic","GOLDEN BLADEWEAVER","Rare","POINT AT THE CROWD","Epic","YOGYOG BEAR","BREATH OF AIR","CYCLONE","HEAVY BOOMERANGS","VORTEX","TRACKING","BREATH OF AIR, CYCLONE, HEAVY BOOMERANGS, VORTEX, TRACKING","TAYA, THORN","MELEE RANGED","SIRIUS, SHEN RAO","RANGED SUPPORT","Stockholm",59.3346,18.0632,"Europe","EU North"
"5","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","Barti535","931165605590081536","TAYA","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Gold",5,11,"10-50",24,5,"Under 10",2,0,1,0,193,262.09302,6,30,33,51,0,67,22,0,0,0,FALSE,53,0,232,0,2,0,52,1,119.91669,"40","Drop_39","Contender","Common","DEFAULT OUTFIT","Epic","GOLDEN BLADEWEAVER","Rare","POINT AT THE CROWD","Epic","YOGYOG BEAR","BREATH OF AIR","CYCLONE","HEAVY BOOMERANGS","VORTEX","TRACKING","BREATH OF AIR, CYCLONE, HEAVY BOOMERANGS, VORTEX, TRACKING","TAYA, THORN","MELEE RANGED","SIRIUS, SHEN RAO","RANGED SUPPORT","Stockholm",59.3346,18.0632,"Europe","EU North"
"6","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","Barti535","931165605590081536","TAYA","RANGED",FALSE,1,"NORMAL",-1,FALSE,"Gold",5,11,"10-50",24,5,"Under 10",3,0,1,0,228,240,6,30,9,5,0,100,19,0,0,0,FALSE,58,0,243,0,2,2,41,1,119.91669,"40","Drop_39","Contender","Common","DEFAULT OUTFIT","Epic","GOLDEN BLADEWEAVER","Rare","POINT AT THE CROWD","Epic","YOGYOG BEAR","BREATH OF AIR","CYCLONE","HEAVY BOOMERANGS","VORTEX","TRACKING","BREATH OF AIR, CYCLONE, HEAVY BOOMERANGS, VORTEX, TRACKING","TAYA, THORN","MELEE RANGED","SIRIUS, SHEN RAO","RANGED SUPPORT","Stockholm",59.3346,18.0632,"Europe","EU North"
"7","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","AksiClap","1150173966405607424","SIRIUS","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Gold",4,17,"Under 10",0,0,"Under 10",1,2,0,0,258.25,380,256,168.5,10,89,75,147.2857,51,4,0,0,FALSE,86,1,524.25,0,0,2,-95,0,3.120114,"40","DefaultAvatar","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","RADIANCE","COSMIC REACH","SUNSCREEN","MOONSTONE","SAROS SLASH","RADIANCE, COSMIC REACH, SUNSCREEN, MOONSTONE, SAROS SLASH","SIRIUS, SHEN RAO","RANGED SUPPORT","THORN, TAYA","MELEE RANGED","Stockholm",59.3346,18.0632,"Europe","EU North"
"8","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","AksiClap","1150173966405607424","SIRIUS","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Gold",4,17,"Under 10",0,0,"Under 10",2,0,0,0,277.59668,274,170.70752,106,59,31,126.742035,146.39517,44,2,0,1,FALSE,53,1,507.3042,0,0,0,-221,0,3.120114,"40","DefaultAvatar","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","RADIANCE","COSMIC REACH","SUNSCREEN","MOONSTONE","SAROS SLASH","RADIANCE, COSMIC REACH, SUNSCREEN, MOONSTONE, SAROS SLASH","SIRIUS, SHEN RAO","RANGED SUPPORT","THORN, TAYA","MELEE RANGED","Stockholm",59.3346,18.0632,"Europe","EU North"
"9","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","AksiClap","1150173966405607424","SIRIUS","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Gold",4,17,"Under 10",0,0,"Under 10",3,1,0,0,361.08154,279,209.25,137,16,15,150.00002,175,52,2,1,1,FALSE,58,1,586.33154,1,0,0,-313,0,3.120114,"40","DefaultAvatar","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","RADIANCE","COSMIC REACH","SUNSCREEN","MOONSTONE","SAROS SLASH","RADIANCE, COSMIC REACH, SUNSCREEN, MOONSTONE, SAROS SLASH","SIRIUS, SHEN RAO","RANGED SUPPORT","THORN, TAYA","MELEE RANGED","Stockholm",59.3346,18.0632,"Europe","EU North"
"10","228989225A4248BFB5701373090D14ED",67104,"2019-07-13","MOUNT ARAZ - DAY","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","ZhanKilla","929128838343041024","SHEN RAO","RANGED",FALSE,3,"NORMAL",-1,FALSE,"Silver",1,34,"100-200",104,10,"Under 10",1,0,0,0,547,240,137.5,172,122,45,175,191,70,3,0,0,TRUE,86,1,806.5,0,2,0,-95,0,147.99063,"120","Drop_51","Contender","Legendary","LORD OF THE COSMOS","Epic","PEARL OF THE WARLOCK","Common","DEFAULT POSE","Epic","SAPPHIRE MOON RAPTOR","DRAGON FORCE","DRAGON DESCENT","STORM DRAIN","SPHERE OF INFLUENCE","ENTERTAINMENT","DRAGON FORCE, DRAGON DESCENT, STORM DRAIN, SPHERE OF INFLUENCE, ENTERTAINMENT","SHEN RAO, SIRIUS","RANGED SUPPORT","THORN, TAYA","MELEE RANGED","Stockholm",59.3346,18.0632,"Europe","EU North"
