"","Game_ID","Patch_Version","Date","Map","Match_Type","Ranking_Type","Server_Type","Solo_Queue","Season_ID","Region","Limited_MM","Player_Type","Name","User_ID","Champion","Role","Forfeited","Group","User_Leave_Type","Left_During_Round","AFK_Detection","League","Division","Division_Rating","Total_Time_Played","Account_Level","Champion_Level","Champion_Time_Played","Round","Kills","Deaths","Assists","Damage","Damage_Received","Protection","Protection_Received","Control","Control_Received","Energy_Used","Energy_Gained","Abilities_Used","Num_Energy_Used","Orb_Kills","First_Orb","MVP","Round_Length","Round_Won","Total_Score","Highest_Score","Health_Shards","Energy_Shards","Time_Alive","Premade","Queue_Time","Ping","Avatar","Title","Outfit Rarity","Outfit","Attachment Rarity","Attachment","Pose Rarity","Pose","Mount Rarity","Mount","Battlerite 1","Battlerite 2","Battlerite 3","Battlerite 4","Battlerite 5","Battlerites","Team_Comp","Team_Roles","Enemy_Comp","Enemy_Roles","City","Latitude","Longitude","Region Group","Region_Clean"
"11","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","GoldenSon","1150586432864272384","ROOK","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Bronze",3,19,"Under 10",0,0,"Under 10",3,2,1,0,466.28934,452,106,85,75,49,125,196,73,1,1,0,FALSE,100,0,647.28934,0,3,2,99,1,282.79495,"20","Drop_08","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","ROOK SMASH","CRAG","FRENZY","GIANT","PUMMEL RUSH","ROOK SMASH, CRAG, FRENZY, GIANT, PUMMEL RUSH","ROOK, THORN, JAMILA","MELEE MELEE MELEE","TAYA, ASHKA, SIRIUS","RANGED RANGED SUPPORT","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"12","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","GoldenSon","1150586432864272384","ROOK","MELEE",FALSE,1,"NORMAL",-1,FALSE,"Bronze",3,19,"Under 10",0,0,"Under 10",4,0,1,0,182.02933,371.9463,74,48,39,23,25,72,36,1,0,0,FALSE,68,0,295.02933,0,1,0,59,1,282.79495,"20","Drop_08","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","ROOK SMASH","CRAG","FRENZY","GIANT","PUMMEL RUSH","ROOK SMASH, CRAG, FRENZY, GIANT, PUMMEL RUSH","ROOK, THORN, JAMILA","MELEE MELEE MELEE","TAYA, ASHKA, SIRIUS","RANGED RANGED SUPPORT","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"13","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","bloodedbard","816784216950980608","TAYA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",0,6,"Under 10",1,0,1,0,234,228,12,12,29,35,0,93.5,26,0,0,0,FALSE,54,0,275,0,0,0,34,1,102.70518,"10","StarterAvatar_01","Founder","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","BREATH OF AIR","CROSS CUT","SURPRISE ATTACK","WIND FURY","WIND STREAM","BREATH OF AIR, CROSS CUT, SURPRISE ATTACK, WIND FURY, WIND STREAM","TAYA, ASHKA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"14","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","bloodedbard","816784216950980608","TAYA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",0,6,"Under 10",2,3,0,0,531,298.8668,36,116.831665,26,60,200,268,50,0,1,1,TRUE,70,1,593,1,0,2,-199,1,102.70518,"10","StarterAvatar_01","Founder","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","BREATH OF AIR","CROSS CUT","SURPRISE ATTACK","WIND FURY","WIND STREAM","BREATH OF AIR, CROSS CUT, SURPRISE ATTACK, WIND FURY, WIND STREAM","TAYA, ASHKA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"15","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","bloodedbard","816784216950980608","TAYA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",0,6,"Under 10",3,2,0,0,689,307,104,127,36,73,300,312,69,0,1,1,TRUE,100,1,829,1,0,4,-308,1,102.70518,"10","StarterAvatar_01","Founder","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","BREATH OF AIR","CROSS CUT","SURPRISE ATTACK","WIND FURY","WIND STREAM","BREATH OF AIR, CROSS CUT, SURPRISE ATTACK, WIND FURY, WIND STREAM","TAYA, ASHKA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"16","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","bloodedbard","816784216950980608","TAYA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",0,6,"Under 10",4,0,0,0,344,201.29898,58,104.20923,8,70,100,148,40,0,1,1,FALSE,68,1,410,0,2,2,-448,1,102.70518,"10","StarterAvatar_01","Founder","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","BREATH OF AIR","CROSS CUT","SURPRISE ATTACK","WIND FURY","WIND STREAM","BREATH OF AIR, CROSS CUT, SURPRISE ATTACK, WIND FURY, WIND STREAM","TAYA, ASHKA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"17","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","xsplity","1150431621971849216","ASHKA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"Under 10",0,5,"Under 10",1,0,1,0,260,314.8733,0,104,44,70,25,106,18,1,0,0,FALSE,54,0,304,0,2,2,37,1,102.70518,"10","DefaultAvatar","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","WILDFIRE","FIRE WARD","ERUPTION","MOLTEN CORE","MAGMA","WILDFIRE, FIRE WARD, ERUPTION, MOLTEN CORE, MAGMA","ASHKA, TAYA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"18","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","xsplity","1150431621971849216","ASHKA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"Under 10",0,5,"Under 10",2,0,1,0,223,251.86679,32,0,26,44,0,70,14,0,0,1,FALSE,70,1,281,0,0,0,25,1,102.70518,"10","DefaultAvatar","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","WILDFIRE","FIRE WARD","ERUPTION","MOLTEN CORE","MAGMA","WILDFIRE, FIRE WARD, ERUPTION, MOLTEN CORE, MAGMA","ASHKA, TAYA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"19","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","xsplity","1150431621971849216","ASHKA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"Under 10",0,5,"Under 10",3,1,1,0,248,312,16,26,52,40,0,87,25,0,0,1,FALSE,100,1,316,0,0,0,44,1,102.70518,"10","DefaultAvatar","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","WILDFIRE","FIRE WARD","ERUPTION","MOLTEN CORE","MAGMA","WILDFIRE, FIRE WARD, ERUPTION, MOLTEN CORE, MAGMA","ASHKA, TAYA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"20","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","xsplity","1150431621971849216","ASHKA","RANGED",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"Under 10",0,5,"Under 10",4,0,0,0,417,183.73035,16,66,55,40,125,142,33,1,1,1,FALSE,68,1,488,0,2,0,-448,1,102.70518,"10","DefaultAvatar","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Common","RAM","WILDFIRE","FIRE WARD","ERUPTION","MOLTEN CORE","MAGMA","WILDFIRE, FIRE WARD, ERUPTION, MOLTEN CORE, MAGMA","ASHKA, TAYA, SIRIUS","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"21","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","Xanduin","780515861206278144","SIRIUS","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",25,2,"Under 10",1,0,1,0,194.73438,406.06888,266.36383,153.36383,8,60,52.045002,125,31,1,0,0,FALSE,54,0,469.09821,0,2,0,53,1,102.70518,"10","Season05_02","Founder","Epic","MOON NIGHT","Epic","DARK DADAO","Common","DEFAULT POSE","Legendary","MOLTEN WARHOUND","RADIANCE","COSMIC REACH","SUNSCREEN","MOONSTONE","SAROS SLASH","RADIANCE, COSMIC REACH, SUNSCREEN, MOONSTONE, SAROS SLASH","SIRIUS, TAYA, ASHKA","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"22","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","Xanduin","780515861206278144","SIRIUS","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",25,2,"Under 10",2,0,0,0,321,254,220.83167,90.5,23,30,150.00009,170,50,2,1,1,FALSE,70,1,564.83167,0,0,0,-199,1,102.70518,"10","Season05_02","Founder","Epic","MOON NIGHT","Epic","DARK DADAO","Common","DEFAULT POSE","Legendary","MOLTEN WARHOUND","RADIANCE","COSMIC REACH","SUNSCREEN","MOONSTONE","SAROS SLASH","RADIANCE, COSMIC REACH, SUNSCREEN, MOONSTONE, SAROS SLASH","SIRIUS, TAYA, ASHKA","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"23","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","Xanduin","780515861206278144","SIRIUS","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",25,2,"Under 10",3,0,1,0,209.125,237.28934,150.75,20,23,25,25,96,26,1,0,1,FALSE,100,1,382.875,0,0,0,31,1,102.70518,"10","Season05_02","Founder","Epic","MOON NIGHT","Epic","DARK DADAO","Common","DEFAULT POSE","Legendary","MOLTEN WARHOUND","RADIANCE","COSMIC REACH","SUNSCREEN","MOONSTONE","SAROS SLASH","RADIANCE, COSMIC REACH, SUNSCREEN, MOONSTONE, SAROS SLASH","SIRIUS, TAYA, ASHKA","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"24","C757CA59776D45FB9E1DA92F2B0B0A52",67104,"2019-07-15","SKY RING - NIGHT","LEAGUE3V3","RANKED","3V3",0,14,"US Southeast",0,"PLAYER","Xanduin","780515861206278144","SIRIUS","SUPPORT",FALSE,2,"NORMAL",-1,FALSE,"Silver",5,24,"10-50",25,2,"Under 10",4,3,0,0,416.7478,276,213.20923,124,13,64,150.00009,190,43,2,0,1,FALSE,68,1,642.95703,1,0,0,-448,1,102.70518,"10","Season05_02","Founder","Epic","MOON NIGHT","Epic","DARK DADAO","Common","DEFAULT POSE","Legendary","MOLTEN WARHOUND","RADIANCE","COSMIC REACH","SUNSCREEN","MOONSTONE","SAROS SLASH","RADIANCE, COSMIC REACH, SUNSCREEN, MOONSTONE, SAROS SLASH","SIRIUS, TAYA, ASHKA","RANGED RANGED SUPPORT","THORN, JAMILA, ROOK","MELEE MELEE MELEE","Atlanta",33.7537,-84.3863,"USA","US Southeast"
"25","6E18E2A5A3304D1587CCA62571E37283",67104,"2019-07-15","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","JeanLuc","935654866737602560","POLOMA","SUPPORT",FALSE,1,"NORMAL",-1,FALSE,"Bronze",3,96,"50-100",84,20,"10-50",1,0,1,0,247.5,218,36,12,37,40,0,96,31,2,0,0,FALSE,84,0,320.5,0,0,0,32,1,63.82467,"130","Drop_29","Contender","Epic","DARK GUIDE","Epic","GOLDEN GUARD","Rare","PIXIE DUST","Common","DEMONIC RAM","SPECTER","SOUL THEFT","GHOSTLY STRIKE","AFFECTION","SILVER FANG","SPECTER, SOUL THEFT, GHOSTLY STRIKE, AFFECTION, SILVER FANG","POLOMA, JADE","RANGED SUPPORT","RAIGON, SHEN RAO","MELEE RANGED","Stockholm",59.3346,18.0632,"Europe","EU North"
"26","6E18E2A5A3304D1587CCA62571E37283",67104,"2019-07-15","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","JeanLuc","935654866737602560","POLOMA","SUPPORT",FALSE,1,"NORMAL",-1,FALSE,"Bronze",3,96,"50-100",84,20,"10-50",2,0,1,0,181,264,69,62,73,31,50,84,51,2,0,0,FALSE,44,0,323,0,1,0,41,1,63.82467,"130","Drop_29","Contender","Epic","DARK GUIDE","Epic","GOLDEN GUARD","Rare","PIXIE DUST","Common","DEMONIC RAM","SPECTER","SOUL THEFT","GHOSTLY STRIKE","AFFECTION","SILVER FANG","SPECTER, SOUL THEFT, GHOSTLY STRIKE, AFFECTION, SILVER FANG","POLOMA, JADE","RANGED SUPPORT","RAIGON, SHEN RAO","MELEE RANGED","Stockholm",59.3346,18.0632,"Europe","EU North"
"27","6E18E2A5A3304D1587CCA62571E37283",67104,"2019-07-15","BLACKSTONE ARENA - NIGHT","QUICK2V2","UNRANKED","2V2",0,14,"EU North",0,"PLAYER","JeanLuc","935654866737602560","POLOMA","SUPPORT",FALSE,1,"NORMAL",-1,FALSE,"Bronze",3,96,"50-100",84,20,"10-50",3,1,0,0,405.4,364,140,139,81,75,75,167,77,4,1,0,TRUE,67,1,626.4,1,0,1,-304,1,63.82467,"130","Drop_29","Contender","Epic","DARK GUIDE","Epic","GOLDEN GUARD","Rare","PIXIE DUST","Common","DEMONIC RAM","SPECTER","SOUL THEFT","GHOSTLY STRIKE","AFFECTION","SILVER FANG","SPECTER, SOUL THEFT, GHOSTLY STRIKE, AFFECTION, SILVER FANG","POLOMA, JADE","RANGED SUPPORT","RAIGON, SHEN RAO","MELEE RANGED","Stockholm",59.3346,18.0632,"Europe","EU North"
